#stimTimes: (1,100)
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
0.0 0.125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.125 0.0 0.125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.125 0.0 0.0 0.125 0.0 0.0 0.125 0.0 0.0 0.0 0.0 0.0 0.0 0.125 0.0 0.0
0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.1111111111111111 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0 0.1111111111111111 0.0 0.0 0.1111111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0 0.0
0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.1 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.1 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0
0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.09090909090909091 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0 0.09090909090909091 0.0 0.0 0.09090909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.0 0.0
0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.08333333333333333 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0 0.08333333333333333 0.0 0.0 0.08333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.08333333333333333 0.0 0.0
0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.07692307692307693 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0 0.07692307692307693 0.0 0.0 0.07692307692307693 0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.0
0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.07142857142857142 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0 0.07142857142857142 0.0 0.0 0.07142857142857142 0.0 0.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.0 0.0
0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.06666666666666667 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0 0.06666666666666667 0.0 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.0 0.0
0.0 0.0625 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0625 0.0 0.0625 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0625 0.0 0.0 0.0625 0.0 0.0 0.0625 0.0 0.0 0.0 0.0 0.0 0.0 0.0625 0.0 0.0
0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.058823529411764705 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0 0.058823529411764705 0.0 0.0 0.058823529411764705 0.0 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.0 0.0
0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.05555555555555555 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0 0.05555555555555555 0.0 0.0 0.05555555555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0 0.0
0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.05263157894736842 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0 0.05263157894736842 0.0 0.0 0.05263157894736842 0.0 0.0 0.0 0.0 0.0 0.0 0.05263157894736842 0.0 0.0
0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.05 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.05 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0
0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.047619047619047616 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0 0.047619047619047616 0.0 0.0 0.047619047619047616 0.0 0.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.0 0.0
0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.045454545454545456 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0 0.045454545454545456 0.0 0.0 0.045454545454545456 0.0 0.0 0.0 0.0 0.0 0.0 0.045454545454545456 0.0 0.0
0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.043478260869565216 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0 0.043478260869565216 0.0 0.0 0.043478260869565216 0.0 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.0 0.0
0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.041666666666666664 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0 0.041666666666666664 0.0 0.0 0.041666666666666664 0.0 0.0 0.0 0.0 0.0 0.0 0.041666666666666664 0.0 0.0
0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.04 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.04 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0


